,Player Name,Nationality,Position,League,Age,Matches,Starts,Minutes,Goals,Assists_x,Penalty_made,Penalty_attempted,Club,Annual wage in EUR,Non-Penalty Goals,Shots Total,Assists_y,Shot-Creating Actions,Passes Attempted,Pass Completion ,Progressive Passes,Progressive Carries,Successful Take-Ons,Touches (Att Pen),Progressive Passes Rec,Tackles,Interceptions,Blocks,Clearances,Aerials Won,Goals Against,Save Percentage,Save% (Penalty Kicks),Clean Sheet Percentage,Touches,Launch %,Goal Kicks,Avg. Length of Goal Kicks,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
2009,Pablo Barrios,ESP,MF,La Liga,20.0,24,17,1555,0,1,0,0,Atlético Madrid,,0.05,1.07,0.09,2.41,51.64,0.838,5.57,2.0,1.81,0.98,3.25,2.46,1.63,1.11,1.44,0.84,,,,,,,,,,,
2010,Pablo Busto,ESP,DF,La Liga,18.0,2,0,44,0,0,0,0,Real Betis,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2011,Pablo Fornals,ESP,"FW,MF",La Liga,28.0,30,18,1574,3,2,0,0,Real Betis,3120000.0,0.18,1.43,0.09,3.6,50.82,0.757,7.16,2.54,0.83,3.47,6.84,1.52,1.62,1.16,0.83,0.74,,,,,,,,,,,
2012,Pablo Galdames Millán,CHI,"MF,DF",Serie A,27.0,2,0,11,0,0,0,0,Vasco da Gama,450000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2013,Pablo Gozalbez,ESP,"FW,MF",La Liga,23.0,5,1,103,0,0,0,0,Valencia,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2014,Pablo Ibáñez,ESP,MF,La Liga,25.0,32,11,1087,1,2,0,0,Osasuna,180000.0,0.08,2.32,0.08,2.24,35.97,0.751,4.88,2.16,0.64,3.6,4.08,1.68,0.72,2.0,1.44,2.64,,,,,,,,,,,
2015,Pablo Maffeo,ESP,DF,La Liga,26.0,21,17,1433,0,2,0,0,Mallorca,980000.0,0.0,0.5,0.1,1.71,35.29,0.629,2.16,2.06,1.11,1.26,3.83,2.21,0.65,0.7,1.66,1.96,,,,,,,,,,,
2016,Pablo Marí,ESP,DF,Serie A,30.0,33,29,2525,0,0,0,0,AC Monza Brianza 1912,2050000.0,0.0,0.27,0.0,0.67,59.56,0.907,2.13,0.07,0.17,0.57,0.07,1.5,1.4,1.3,3.96,1.43,,,,,,,,,,,
2017,Pablo Pagis,FRA,MF,Ligue 1,21.0,3,3,165,0,0,0,0,Laval,,0.29,2.18,0.15,3.86,39.51,0.729,4.51,2.76,0.95,3.78,6.77,1.89,0.65,1.31,0.44,0.36,,,,,,,,,,,
2018,Pablo Rosario,NED,"MF,DF",Ligue 1,27.0,30,21,2009,0,0,0,0,Nice,390000.0,0.0,0.77,0.0,1.88,51.66,0.888,4.23,0.85,0.6,1.02,1.32,1.75,1.28,1.2,1.75,1.45,,,,,,,,,,,
2019,Pablo Sarabia,ESP,"FW,MF",Premier League,32.0,30,20,1745,4,7,2,2,Wolverhampton Wanderers,5438089.0,0.1,2.28,0.35,4.42,49.76,0.7,5.66,2.18,0.84,2.83,7.19,1.04,0.55,0.94,0.5,0.35,,,,,,,,,,,
2020,Pablo Torre,ESP,"FW,MF",La Liga,21.0,25,4,660,0,2,0,0,Girona,,0.0,1.57,0.24,3.38,56.34,0.824,7.96,3.02,0.97,2.77,5.91,0.6,0.48,1.21,0.72,0.0,,,,,,,,,,,
2021,Panos Katseris,GRE,DF,Ligue 1,22.0,15,13,1041,1,1,0,0,Lorient,,0.09,1.46,0.09,1.55,33.5,0.708,1.73,1.73,1.1,3.01,7.58,2.1,0.73,1.83,1.64,0.91,,,,,,,,,,,
2022,Pantelis Hatzidiakos,GRE,DF,Serie A,27.0,13,13,856,0,0,0,0,Cagliari,960000.0,0.0,0.42,0.0,0.53,42.58,0.81,3.57,0.32,0.11,0.84,0.74,2.31,1.37,1.47,3.15,0.53,,,,,,,,,,,
2023,Papa Amadou Diallo,SEN,FW,Ligue 1,19.0,16,9,889,2,1,0,0,Metz,,0.23,1.24,0.11,2.14,26.58,0.665,3.27,2.7,1.8,2.37,6.76,1.91,1.01,1.24,1.58,3.15,,,,,,,,,,,
2024,Pape Gueye,SEN,"MF,DF",Ligue 1,25.0,15,9,765,1,0,0,0,Marseille,1500000.0,0.1,1.01,0.0,1.71,52.91,0.817,5.24,0.81,0.3,0.81,1.71,3.73,1.41,1.81,1.21,1.51,,,,,,,,,,,
2025,Pape Matar Sarr,SEN,MF,Premier League,21.0,34,27,2069,3,3,0,0,Tottenham Hotspur,4229625.0,0.13,1.6,0.18,2.4,58.58,0.874,6.57,1.91,0.89,1.95,3.95,1.51,1.38,0.93,1.24,1.02,,,,,,,,,,,
2026,Papu Gómez,ARG,"FW,MF",Serie A,36.0,2,0,41,0,0,0,0,AC Monza Brianza 1912,1920000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2027,Pascal Groß,GER,"MF,DF",Premier League,32.0,36,34,3114,4,10,1,1,Brighton & Hove Albion,3927509.0,0.11,1.41,0.26,4.83,88.21,0.86,8.05,2.27,0.46,2.05,4.98,1.92,0.46,1.12,0.84,0.37,,,,,,,,,,,
2028,Pascal Stenzel,GER,DF,Bundesliga,28.0,23,14,1064,0,5,0,0,Stuttgart,940000.0,0.0,1.22,0.43,3.13,70.09,0.864,7.3,2.87,0.52,0.35,3.91,1.57,1.22,1.91,2.26,0.78,,,,,,,,,,,
2029,Pascu,ESP,FW,La Liga,21.0,1,0,14,0,0,0,0,Villarreal,,0.16,2.0,0.16,1.52,22.67,0.753,1.56,1.4,1.04,2.84,3.84,0.52,0.08,0.96,1.08,2.56,,,,,,,,,,,
2030,Pasquale Mazzocchi,ITA,DF,Serie A,28.0,27,20,1694,0,2,0,0,Napoli,1850000.0,0.0,0.65,0.15,1.79,48.26,0.76,3.03,2.58,1.69,1.14,4.57,1.69,0.3,0.84,2.09,0.84,,,,,,,,,,,
2031,Pathé Ciss,SEN,MF,La Liga,30.0,30,15,1592,1,0,0,0,Rayo Vallecano,340000.0,0.06,1.14,0.0,1.54,48.47,0.832,4.61,0.74,0.91,1.42,1.2,2.28,1.65,1.37,3.08,2.56,,,,,,,,,,,
2032,Patric,ESP,DF,Serie A,31.0,20,19,1608,2,0,0,0,Lazio,2220000.0,0.09,0.36,0.0,0.64,70.48,0.881,4.23,0.27,0.05,0.46,0.59,0.77,0.55,0.82,2.82,0.64,,,,,,,,,,,
2033,Patric Pfeiffer,GER,DF,Bundesliga,24.0,11,4,511,0,1,0,0,Augsburg,600000.0,0.0,1.94,0.18,1.23,47.03,0.723,3.35,0.18,0.0,3.35,0.7,1.94,1.94,1.76,3.7,3.52,,,,,,,,,,,
2034,Patrick Ciurria,ITA,"MF,DF",Serie A,29.0,22,18,1598,0,1,0,0,AC Monza Brianza 1912,1480000.0,0.05,1.74,0.05,2.9,47.78,0.789,3.97,2.37,0.58,1.84,5.33,1.55,0.53,1.07,1.45,0.44,,,,,,,,,,,
2035,Patrick Dorgu,DEN,"MF,DF",Serie A,19.0,31,16,1474,2,0,0,0,Lecce,,0.13,0.89,0.0,2.41,43.57,0.799,2.79,2.34,0.95,1.84,5.13,2.53,0.57,0.95,2.6,1.46,,,,,,,,,,,
2036,Patrick Herrmann,GER,"DF,FW",Bundesliga,33.0,8,0,86,0,0,0,0,Mönchengladbach,1700000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2037,Patrick Mainka,GER,DF,Bundesliga,29.0,34,34,3060,2,0,0,0,Heidenheim,750000.0,0.06,0.88,0.0,0.79,45.7,0.83,3.67,1.0,0.3,1.33,0.15,2.58,1.45,1.88,4.61,3.48,,,,,,,,,,,
2038,Patrick Osterhage,GER,MF,Bundesliga,24.0,24,21,1861,2,1,0,0,Bochum,520000.0,0.1,1.07,0.05,2.38,40.11,0.789,3.21,1.26,0.83,1.41,3.11,1.75,1.31,1.9,1.65,1.26,,,,,,,,,,,
2039,Patrick Wimmer,AUT,"FW,MF",Bundesliga,22.0,14,8,589,2,0,0,0,Wolfsburg,2000000.0,0.27,1.6,0.0,2.8,31.95,0.625,2.53,1.46,1.33,3.59,7.06,1.86,0.67,2.0,1.2,1.86,,,,,,,,,,,
2040,Patrik Schick,CZE,FW,Bundesliga,28.0,20,12,1063,7,0,1,1,Leverkusen,6000000.0,0.74,3.66,0.0,2.91,19.98,0.8,1.56,0.88,0.68,7.99,6.91,0.68,0.07,0.34,0.61,2.37,,,,,,,,,,,
2041,Pau Cubarsí,ESP,DF,La Liga,17.0,18,17,1468,0,0,0,0,Barcelona,,0.0,0.23,0.0,0.96,79.74,0.908,3.91,0.45,0.17,0.28,0.11,1.47,0.62,1.08,3.86,1.76,,,,,,,,,,,
2042,Pau López,ESP,GK,Ligue 1,29.0,33,33,2939,0,0,0,0,Marseille,3850000.0,,,,,,0.0,,,,,,,,,,,1.36,6.86,0.0,2.17,39.76,2.83,4.79,41.8,0.47,0.7,13.2
2043,Pau Torres,ESP,DF,Premier League,27.0,29,27,2464,2,0,0,0,Aston Villa,6042321.0,0.07,0.43,0.0,0.79,65.18,0.872,4.51,1.51,0.66,0.89,0.63,1.02,0.46,0.99,2.9,0.95,,,,,,,,,,,
2044,Paul Akouokou,CIV,MF,Ligue 1,26.0,10,4,334,0,0,0,0,Lyon,750000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2045,Paul Dummett,WAL,DF,Premier League,32.0,5,0,20,0,0,0,0,Newcastle United,2114812.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2046,Paul Jaeckel,GER,DF,Bundesliga,25.0,6,2,234,0,0,0,0,Union Berlin,420000.0,0.0,0.0,0.0,0.56,46.78,0.864,4.68,0.75,0.75,0.37,0.56,1.87,2.06,1.5,2.99,1.68,,,,,,,,,,,
2047,Paul Pogba,FRA,MF,Serie A,31.0,2,0,54,0,0,0,0,Juventus,42000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2048,Paulo Azzi,BRA,"MF,DF",Serie A,29.0,25,9,950,0,0,0,0,Cagliari,930000.0,0.0,1.99,0.0,2.37,46.14,0.661,3.32,4.45,1.23,1.8,3.98,1.8,1.52,1.04,2.18,1.23,,,,,,,,,,,
2049,Paulo Dybala,ARG,"FW,MF",Serie A,30.0,27,24,1872,13,9,7,7,Roma,7040000.0,0.31,2.45,0.35,4.18,44.55,0.801,5.5,3.53,1.24,3.63,7.67,0.86,0.21,0.59,0.28,0.24,,,,,,,,,,,
2050,Paulo Gazzaniga,ARG,GK,La Liga,32.0,37,37,3330,0,0,0,0,Girona,1240000.0,,,,,,0.0,,,,,,,,,,,1.3,7.42,2.0,2.75,39.1,2.5,6.6,43.8,0.76,0.93,13.7
2051,Pavao Pervan,AUT,GK,Bundesliga,36.0,9,9,810,0,0,0,0,Wolfsburg,1200000.0,,,,,,0.0,,,,,,,,,,,1.89,5.28,,2.22,34.89,3.35,4.11,39.6,0.08,0.33,12.1
2052,Pavel Kadeřábek,CZE,"DF,FW",Bundesliga,32.0,29,28,2412,3,4,0,0,Hoffenheim,2000000.0,0.12,0.7,0.16,2.33,47.75,0.695,3.29,1.47,0.08,2.29,5.7,1.09,0.89,0.85,2.64,2.4,,,,,,,,,,,
2053,Paweł Dawidowicz,POL,DF,Serie A,29.0,27,24,2053,0,0,0,0,Verona,380000.0,0.0,0.39,0.0,0.48,50.2,0.829,3.84,0.48,0.17,0.57,0.22,2.36,1.05,0.74,4.72,2.84,,,,,,,,,,,
2054,Paxten Aaronson,USA,MF,Bundesliga,20.0,7,1,101,0,1,0,0,Vitesse,240000.0,0.27,2.66,0.0,3.25,31.75,0.803,3.39,2.86,0.66,4.32,5.18,2.72,0.46,1.39,0.66,0.73,,,,,,,,,,,
2055,Pedri,ESP,"FW,MF",La Liga,21.0,23,15,1386,4,2,0,0,Barcelona,9380000.0,0.11,0.79,0.28,4.1,64.92,0.86,7.29,2.58,0.95,2.02,4.26,2.24,0.79,1.63,1.01,0.06,,,,,,,,,,,
2056,Pedro,ESP,"FW,MF",Serie A,36.0,32,5,815,1,1,0,0,Lazio,2820000.0,0.15,1.38,0.15,2.84,46.15,0.839,3.37,3.3,1.61,2.91,7.97,1.84,0.23,1.46,0.15,0.23,,,,,,,,,,,
2057,Pedro Chirivella,ESP,MF,Ligue 1,26.0,32,31,2594,1,1,0,0,Nantes,720000.0,0.03,0.56,0.03,2.34,59.09,0.859,6.59,0.33,0.2,0.89,1.81,1.88,1.02,0.79,0.96,0.43,,,,,,,,,,,
2058,Pedro Neto,POR,"FW,MF",Premier League,24.0,20,18,1516,2,9,0,0,Wolverhampton Wanderers,3021160.0,0.12,2.1,0.54,4.43,42.75,0.745,3.23,5.81,2.22,4.97,8.86,0.42,0.24,0.3,0.12,0.24,,,,,,,,,,,
2059,Pedro Obiang,EQG,MF,Serie A,32.0,7,4,363,0,0,0,0,Sassuolo,1090000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2060,Pedro Pereira,POR,DF,Serie A,26.0,22,8,768,0,2,0,0,AC Monza Brianza 1912,380000.0,0.0,0.36,0.24,2.62,54.52,0.79,4.52,2.14,0.48,1.43,7.74,1.55,0.48,1.79,2.02,0.48,,,,,,,,,,,
2061,Pedro Porro,ESP,DF,Premier League,24.0,35,35,3089,3,7,0,0,Tottenham Hotspur,5135973.0,0.09,1.62,0.23,3.15,68.56,0.758,5.45,1.67,0.75,2.08,4.79,2.68,0.98,1.93,2.91,0.43,,,,,,,,,,,
2062,Pelly Ruddock Mpanzu,COD,MF,Premier League,30.0,27,11,1101,0,0,0,0,Luton Town,,0.0,0.92,0.0,1.58,29.92,0.738,2.83,0.83,0.75,1.25,1.25,1.0,0.75,1.25,1.25,1.0,,,,,,,,,,,
2063,Pep Biel,ESP,"FW,MF",Bundesliga,27.0,11,0,285,0,0,0,0,Augsburg,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2064,Pep Chavarría,ESP,"MF,DF",La Liga,26.0,21,11,1077,1,1,0,0,Rayo Vallecano,350000.0,0.07,0.96,0.22,3.31,59.14,0.764,5.51,2.06,0.88,1.1,6.47,1.69,0.51,1.32,2.2,0.96,,,,,,,,,,,
2065,Pepe Reina,ESP,GK,La Liga,41.0,1,1,90,0,0,0,0,Villarreal,1500000.0,,,,,,0.0,,,,,,,,,,,1.36,6.82,5.0,2.73,40.64,2.55,4.73,36.5,0.63,0.45,12.7
2066,Pepín,EQG,"FW,MF",Serie A,27.0,10,2,241,0,0,0,0,AC Monza Brianza 1912,370000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2067,Perr Schuurs,NED,DF,Serie A,24.0,9,9,770,1,0,0,0,Torino,1790000.0,0.09,0.8,0.0,0.44,45.09,0.884,1.95,0.89,0.35,0.89,0.35,2.04,0.97,1.33,2.83,1.77,,,,,,,,,,,
2068,Peru Nolaskoain,ESP,"MF,DF",La Liga,25.0,2,0,10,0,0,0,0,Eibar,440000.0,0.2,0.4,0.1,1.39,59.14,0.785,5.56,0.79,0.0,1.19,1.59,2.58,2.28,1.29,4.47,4.47,,,,,,,,,,,
2069,Pervis Estupiñán,ECU,DF,Premier League,26.0,19,15,1243,2,3,0,0,Brighton & Hove Albion,3021160.0,0.1,0.93,0.21,3.01,67.09,0.834,6.01,3.32,0.73,2.49,5.96,1.87,1.09,0.88,1.56,0.88,,,,,,,,,,,
2070,Peter González,DOM,"FW,MF",La Liga,21.0,14,5,627,0,0,0,0,Valencia,,0.0,2.29,0.0,2.11,20.39,0.655,2.29,2.64,1.58,3.34,5.8,0.88,1.23,1.76,1.58,1.76,,,,,,,,,,,
2071,Phil Foden,ENG,"FW,MF",Premier League,23.0,35,33,2857,19,8,0,0,Manchester City,13595222.0,0.55,3.37,0.31,4.6,55.43,0.86,5.63,3.22,1.56,5.97,9.05,0.84,0.36,0.91,0.55,0.26,,,,,,,,,,,
2072,Philip Billing,DEN,MF,Premier League,27.0,29,13,1398,2,2,0,0,Bournemouth,2719044.0,0.12,1.78,0.12,2.82,36.34,0.762,3.38,1.29,0.86,3.81,3.99,2.15,1.23,1.78,1.78,2.33,,,,,,,,,,,
2073,Philipp Förster,GER,"FW,MF",Bundesliga,29.0,13,3,385,0,0,0,0,Bochum,600000.0,0.18,1.59,0.0,4.6,44.91,0.76,5.13,1.59,0.35,2.12,4.07,2.12,1.41,0.53,0.53,0.53,,,,,,,,,,,
2074,Philipp Hofmann,GER,FW,Bundesliga,31.0,29,18,1571,4,2,0,0,Bochum,780000.0,0.22,2.07,0.11,2.78,24.53,0.62,2.13,0.27,0.49,4.91,4.85,0.6,0.22,0.55,1.36,6.54,,,,,,,,,,,
2075,Philipp Köhn,SUI,GK,Ligue 1,26.0,22,22,1980,0,0,0,0,Monaco,1100000.0,,,,,,0.0,,,,,,,,,,,1.45,7.22,1.67,2.27,32.09,3.25,5.91,43.5,0.78,0.86,11.3
2076,Philipp Lienhart,AUT,DF,Bundesliga,27.0,15,14,1265,1,0,0,0,Freiburg,680000.0,0.05,0.59,0.05,0.88,69.54,0.845,3.47,0.98,0.0,0.73,0.2,1.03,0.88,1.17,3.47,2.35,,,,,,,,,,,
2077,Philipp Max,GER,DF,Bundesliga,30.0,23,17,1350,1,2,0,0,Eintracht Frankfurt,1990000.0,0.06,0.52,0.13,2.32,59.87,0.827,4.32,1.68,0.45,1.29,3.87,1.74,0.52,1.16,1.29,0.77,,,,,,,,,,,
2078,Philippe Coutinho,BRA,"FW,MF",Premier League,31.0,2,0,25,0,0,0,0,Al Duhail SC,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2079,Phillip Tietz,GER,FW,Bundesliga,26.0,34,31,2382,8,4,0,0,Augsburg,750000.0,0.31,2.03,0.16,2.03,19.84,0.621,1.79,0.7,0.47,4.72,4.33,0.86,0.23,0.66,1.36,4.05,,,,,,,,,,,
2080,Phillipp Mwene,AUT,DF,Bundesliga,30.0,23,23,1996,1,2,0,0,Mainz 05,900000.0,0.05,1.04,0.09,2.5,42.92,0.701,3.31,2.31,0.66,1.32,4.16,1.46,0.8,1.27,2.17,0.76,,,,,,,,,,,
2081,Pierluigi Gollini,ITA,GK,Serie A,29.0,7,7,630,0,0,0,0,Napoli,1480000.0,,,,,,0.0,,,,,,,,,,,1.25,6.67,,1.25,42.25,2.21,8.25,35.0,0.53,1.25,16.4
2082,Piero Hincapié,ECU,DF,Bundesliga,22.0,26,16,1484,1,2,0,0,Leverkusen,2080000.0,0.04,0.99,0.11,1.39,80.98,0.897,5.33,2.12,0.26,1.61,2.48,1.94,1.06,0.95,2.48,1.79,,,,,,,,,,,
2083,Pierre Højbjerg,DEN,MF,Premier League,28.0,36,8,1311,0,0,0,0,Tottenham Hotspur,6042321.0,0.0,1.26,0.0,2.73,96.86,0.871,9.31,1.19,0.84,1.12,2.03,2.17,1.33,1.47,2.1,0.56,,,,,,,,,,,
2084,Pierre Kalulu,FRA,DF,Serie A,23.0,9,4,374,0,0,0,0,Milan,2560000.0,0.0,0.2,0.0,1.2,60.07,0.884,3.59,1.6,0.4,0.6,1.8,0.8,0.8,1.4,2.79,0.6,,,,,,,,,,,
2085,Pierre Lees-Melou,FRA,MF,Ligue 1,30.0,29,29,2517,4,0,0,0,Brest,2180000.0,0.13,1.87,0.13,3.04,58.48,0.848,6.65,1.71,1.0,1.42,1.49,3.36,1.49,2.07,2.16,0.68,,,,,,,,,,,
2086,Pierre-Emerick Aubameyang,GAB,FW,Ligue 1,34.0,34,30,2622,17,8,4,4,Marseille,7800000.0,0.48,3.52,0.28,2.4,22.64,0.684,2.12,2.28,0.68,5.11,7.77,0.66,0.3,1.06,0.86,0.83,,,,,,,,,,,
2087,Pietro Comuzzo,ITA,"DF,FW",Serie A,19.0,4,0,43,0,0,0,0,Fiorentina,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2088,Pietro Pellegri,ITA,"FW,MF",Serie A,23.0,23,6,694,1,1,0,0,Torino,1280000.0,0.14,1.82,0.0,0.98,15.98,0.623,0.7,1.12,0.42,3.22,6.45,0.7,0.14,0.42,0.42,3.22,,,,,,,,,,,
2089,Pietro Terracciano,ITA,GK,Serie A,34.0,32,32,2880,0,0,0,0,Fiorentina,1480000.0,,,,,,0.0,,,,,,,,,,,1.0,7.86,1.43,2.58,39.1,2.94,4.94,38.8,0.22,0.74,15.2
2090,Piotr Zieliński,POL,MF,Serie A,30.0,28,23,1924,3,2,1,1,Napoli,6480000.0,0.07,1.41,0.1,4.46,61.12,0.833,6.45,2.02,0.79,1.89,4.05,0.89,0.45,0.48,0.58,0.24,,,,,,,,,,,
2091,Pol Lirola,ESP,DF,Serie A,26.0,24,17,1452,2,1,0,0,Frosinone,1000000.0,0.13,0.52,0.07,1.97,44.54,0.769,4.19,1.83,0.33,0.85,3.8,1.57,1.18,0.72,2.49,0.85,,,,,,,,,,,
2092,Pontus Almqvist,SWE,"FW,MF",Serie A,24.0,29,24,2052,2,1,0,0,Lecce,770000.0,0.09,1.75,0.04,2.76,20.39,0.738,1.36,3.11,1.62,3.46,6.01,1.84,0.61,0.92,0.44,0.61,,,,,,,,,,,
2093,Portu,ESP,"FW,MF",La Liga,31.0,35,10,1236,7,5,0,0,Girona,1800000.0,0.45,1.41,0.32,2.04,23.31,0.726,2.36,2.3,0.32,3.9,6.64,1.66,0.19,0.64,0.51,0.7,,,,,,,,,,,
2094,Predrag Rajković,SRB,GK,La Liga,28.0,36,36,3240,0,0,0,0,Mallorca,840000.0,,,,,,0.0,,,,,,,,,,,1.19,7.2,2.0,2.7,36.46,6.13,8.14,54.7,0.61,0.76,13.7
2095,Przemysław Frankowski,POL,DF,Ligue 1,29.0,30,24,2192,3,2,1,2,Lens,1550000.0,0.06,0.92,0.12,2.79,53.12,0.759,4.27,2.28,0.47,1.87,7.94,2.49,0.95,1.1,1.66,0.59,,,,,,,,,,,
2096,Przemysław Szymiński,POL,MF,Serie A,29.0,1,0,9,0,0,0,0,AC Reggiana 1919,200000.0,0.0,0.23,0.0,0.45,57.69,0.858,2.64,0.23,0.15,0.38,0.3,1.13,1.43,0.9,3.99,1.88,,,,,,,,,,,
2097,Pubill,ESP,DF,La Liga,20.0,22,21,1793,1,3,0,0,Almería,,0.05,0.95,0.16,1.84,46.29,0.714,1.84,2.63,1.42,1.63,3.89,2.42,0.74,1.05,3.89,1.21,,,,,,,,,,,
2098,Péter Gulácsi,HUN,GK,Bundesliga,34.0,13,13,1170,0,0,0,0,RB Leipzig,5600000.0,,,,,,0.0,,,,,,,,,,,0.75,7.6,,3.13,37.63,1.19,7.44,31.2,0.34,1.06,15.6
2099,Quentin Merlin,FRA,DF,Ligue 1,22.0,26,23,1986,0,2,0,0,Marseille,120000.0,0.03,0.87,0.07,2.95,56.17,0.753,5.9,1.98,0.7,1.21,5.46,2.01,0.94,1.04,1.57,0.37,,,,,,,,,,,
2100,Rabby Nzingoula,CGO,"FW,MF",Ligue 1,18.0,6,1,133,0,1,0,0,Strasbourg,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2101,Rachad Fettal,MAR,FW,La Liga,19.0,1,0,17,0,0,0,0,Almería,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2102,Radamel Falcao,COL,"DF,FW",La Liga,38.0,21,1,340,1,0,1,1,Rayo Vallecano,1200000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2103,Rade Krunić,BIH,MF,Serie A,30.0,10,8,687,0,0,0,0,Fenerbahçe,2780000.0,0.0,0.36,0.0,2.04,59.1,0.907,4.14,1.6,0.58,0.58,0.36,1.67,1.09,1.09,1.45,1.24,,,,,,,,,,,
2104,Radosław Majecki,POL,GK,Ligue 1,24.0,12,12,1080,0,0,0,0,Monaco,1230000.0,,,,,,0.0,,,,,,,,,,,0.91,8.08,,5.45,34.09,3.3,7.0,34.0,0.71,0.45,10.8
2105,Radu Drăgușin,ROU,DF,Serie A,22.0,28,23,2139,2,1,0,0,Tottenham Hotspur,930000.0,0.09,0.79,0.04,0.57,43.62,0.835,1.58,0.44,0.04,1.27,0.61,0.92,1.23,0.97,4.44,2.9,,,,,,,,,,,
2106,Rafa Marín,ESP,DF,La Liga,22.0,32,27,2398,0,0,0,0,Alavés,,0.0,0.45,0.0,0.68,37.94,0.826,2.89,0.49,0.11,0.9,0.23,1.16,1.13,1.28,4.77,2.06,,,,,,,,,,,
2107,Rafa Mir,ESP,"FW,MF",La Liga,26.0,15,3,391,2,0,0,0,Sevilla,1900000.0,0.39,2.6,0.0,2.08,19.28,0.649,0.52,0.65,0.26,4.43,3.39,0.39,0.39,0.52,0.39,3.26,,,,,,,,,,,
2108,Rafael Borré,COL,FW,Bundesliga,28.0,19,11,991,4,0,0,0,Internacional,2500000.0,0.35,1.77,0.0,2.03,27.41,0.745,2.65,1.59,0.62,3.54,6.9,0.97,0.18,0.71,0.97,2.3,,,,,,,,,,,
2109,Rafael Leão,POR,FW,Serie A,24.0,33,28,2454,8,9,0,0,Milan,6410000.0,0.37,2.59,0.34,4.45,34.47,0.735,3.66,5.33,2.74,6.13,10.02,0.76,0.37,0.51,0.51,0.86,,,,,,,,,,,
2110,Rafael Tolói,ITA,DF,Serie A,33.0,16,8,801,0,0,0,0,Atalanta,1850000.0,0.0,0.35,0.0,0.99,55.28,0.833,5.0,0.49,0.21,0.63,0.92,1.76,1.34,1.13,2.89,1.83,,,,,,,,,,,
2111,Raheem Sterling,ENG,"FW,MF",Premier League,29.0,31,22,1978,8,4,0,0,Chelsea,19637543.0,0.3,2.43,0.17,3.82,32.69,0.738,3.47,5.47,2.04,7.77,10.98,1.0,0.56,0.61,0.39,0.13,,,,,,,,,,,
2112,Raimane Daou,COM,"MF,DF",Ligue 1,19.0,1,0,25,0,0,0,0,Marseille,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2113,Ramy Bensebaini,ALG,DF,Bundesliga,29.0,17,11,1033,0,0,0,0,Dortmund,4500000.0,0.0,1.26,0.0,2.16,70.65,0.825,5.47,1.38,1.08,1.5,4.93,3.3,1.44,2.4,2.94,1.32,,,,,,,,,,,
2114,Ramón Terrats,ESP,"MF,DF",La Liga,23.0,18,5,707,0,2,0,0,Villarreal,200000.0,0.0,1.04,0.19,2.46,51.47,0.82,5.19,1.89,1.04,1.32,6.14,1.79,0.76,1.13,0.85,0.76,,,,,,,,,,,
2115,Randal Kolo Muani,FRA,"FW,MF",Ligue 1,25.0,28,15,1421,7,5,0,0,Paris Saint-Germain,12730000.0,0.4,1.9,0.27,3.05,23.4,0.699,2.83,2.7,1.95,5.66,8.0,0.71,0.22,0.49,0.75,1.37,,,,,,,,,,,
2116,Randy Ntekja,FRA,"FW,MF",La Liga,26.0,16,3,572,1,1,1,1,Rayo Vallecano,230000.0,0.0,2.07,0.1,2.59,27.55,0.722,1.86,2.07,1.24,5.07,6.01,1.66,0.41,1.04,1.55,3.11,,,,,,,,,,,
2117,Rani Khedira,GER,MF,Bundesliga,30.0,20,18,1343,0,0,0,0,Union Berlin,850000.0,0.05,0.35,0.0,0.79,32.12,0.753,2.23,0.4,0.25,0.5,1.09,2.13,1.19,0.89,2.08,1.34,,,,,,,,,,,
2118,Raoul Bellanova,ITA,DF,Serie A,24.0,36,35,2976,1,7,0,0,Torino,2220000.0,0.03,0.9,0.18,2.72,46.35,0.778,2.9,4.1,1.26,1.83,5.86,1.14,0.48,0.6,0.96,0.9,,,,,,,,,,,
2119,Raphaël Guerreiro,POR,"MF,DF",Bundesliga,30.0,20,13,1191,3,0,0,0,Bayern Munich,8000000.0,0.21,1.55,0.1,3.71,73.98,0.854,7.37,2.94,0.82,3.04,6.85,1.34,1.08,0.52,0.67,0.21,,,,,,,,,,,
